"postId","link","text","timestamp","reactionLikeCount","reactionLoveCount","reactionSadCount","reactionAngryCount","reactionWowCount","reactionHahaCount","comments"
"122156965670935198",,"#GreyhoundFreedomWall6832

(rant)

dati inis na inis ako sa mga kadorm ko dahil ang lakas ng boses pag naglalambingan sila ng ka live in nya pero ngayon aaahhh ang tahimik naman na masyado ng dorm namin HAHAHAHAHAHA. Lahat na umalis. Ngayon ako nalang natira HAHAHAHAHAHA ang boring pala. Ang dami na tuloy bakanteng room. Ang tahimik pag nadaan ako tapos parang medyo creepy na pala if uuwi ako pag may night class since tahimik na nga HAHAAHA. Baka may gusto dyang lumipat HAHAHA. Each room may kitchenette saka Cr hahaha. Lipat na kayo para naman hindi na ako nag iisa HAHAHAHA","1768443484","1",,,,,,"1"
"122156965574935198",,"#GreyhoundFreedomWall6831

[Rant]

just wanted to put this out there, nakaka frustrate ang scheduling kang EA.

First thing. Si mga requested subject nasettle lang ninda this week, tig open lang ninda this week na supposedly last week pa po kuta  tig open kasi start of classes na po baga ngunyan, nagralaog kami sa mga klase mi na mayo pang kasiguraduhan sa schedule mi ta baka pag nag open ang sched na to mag conflict na siya sa ibang sched mi, so no choice kaipohan mi i drop imbes okay na po kuta to samo. 

Second thing. Tano po kamo nag gigibong schedule na aram nindong ma conflict sa ibang subject? ang nangyayari lugod maisip kami kang subject na isasacrifice mi para makua mi si subject na to ta may maapektohan pag dae mi siya tig take ngunyan. Imbes na pwede mi kuta makua na gabos ta eligible na kami. 

Nakakafrustrate po kamo magibong schedule, paralakpalak na kami igdi dagdag pa sa frustration sigeng crash ang oes dae kami maka ralaog agad. Sana po mag gibo kamong sched na toltol, kamo man po baga nakakaaram kayan  ta kamo ang may control kang mga schedule kang enrollees.  Please EA ayuson po nindo ang enrollment system nindo magulohon po.","1768443425",,,"11",,,,
"122156965202935198",,"#GreyhoundFreedomWall6830

(Help)

Duman Po daa sa Taga Stem na Pm shift Na si Stella Mag reply ka Po daa sa barkada ko Sa dump Ig mo 

-frm ABM sikret muna malaman Mo nalang pag Nag reply ka","1768443303","1",,,,,,
"122156807306935198",,"#GreyhoundFreedomWall6829

(Question)

Hellooo, pwede pa po ba mag enroll sa thursday for 1st year nursing this second semester? 
Hindi pa po ba masyado late sa lessons? Thank you!","1768374422",,,,,,,
"122156807270935198",,"#GreyhoundFreedomWall6828

#GreyhoundFreedomWall6788

[HELP] 
I’m selling my college uniform 2 blouse, 1 pants and 1 skirt all Medium size. 1 P.E shirt Small size. 1st sem lang po nagamit, good as new. BILHIN NIYO NA PLS. THANKYOUU!","1768374365",,"5",,,,,"2"
"122156807078935198",,"#GreyhoundFreedomWall6827

[Question]
helloo, may ASVR din bah kayo sa matriculation ninyo? anong room pa bah yan, ngayon ko lang yan narinig hehe","1768374303",,,,,,,"2"
"122156457392935198",,"#GreyhoundFreedomWall6826

(question)

ask lang po if pwede pa maglipat ng course code by contacting the professor kahit full na ang tally?","1768221843","1",,,,,,
"122156450690935198",,"#GreyhoundFreedomWall6825

[Question]

makaka enroll po ba kahit hindi pa 60% ang nababayaran?","1768219503",,,,,,,
"122156450468935198",,"#GreyhoundFreedomWall6824

(question)

What are the needed paraphernalia for 1st year nursing students this 2nd semester?

THANK YOU!","1768219442",,,,,,,"1"
"122156450378935198",,"#GreyhoundFreedomWall6823

Ask

Nag loloko talaga ang oes????","1768219385","1",,,,,,
"122156450192935198",,"#GreyhoundFreedomWall6822

(Question)
Hello po ask ko lang if may problem sa online enrollment system or sakin lang 
-not enrolled 😔","1768219322","1","1",,,,,"1"
"122156450072935198",,"#GreyhoundFreedomWall6821

[Question]

Pwede po ba mag civiliantomorrow and hanggang kailan lang po pwede if ever?","1768219263",,,,,,,
"122156449970935198",,"#GreyhoundFreedomWall6820

(Question)(Help)

Hello pips! Need suggestions and recos sa may mga debit/savings account kung anong bank maganda mag open account?aside sa gcash,gotyme and maya.I’m planning to have one soon as a young adult na want na din mag save ng money.Thank you in advance sa mga sasagot!","1768219204",,"1",,,,,"3"
"122156449844935198",,"#GreyhoundFreedomWall6819

[question]

hello po!, possible po ba na makapag enroll pa sa Monday? closed na po kasi yung oes huhu :(","1768219143",,,,,,,
"122156449676935198",,"#GreyhoundFreedomWall6818

rant
So first of all, I really don’t know how to start this kind of thing. But I just want to remind and warn all of my girlies out there pag nag-bbyahe ng bus. I just don’t know how to open up to my family or friends about what happened to me after our vacation in Laguna. 

Last 4 days ago, January 06, 2026, pauwi na kami ng family ko ng Bicol. Our trip was scheduled around 9:00 to 10:00 AM. Nakasakay na kami ng bus around 9:45 AM. Pakasakay ko ng bus, I was really confused about the stench inside the bus because it was really bad. Hinayaan ko nalang and hinanap namin ang assigned seat namin ng kapatid ko. Naka-assign kami malapit sa may CR ng bus. Nang makarating kami ng kapatid ko, we were confused because there was a woman sitting in my sister’s seat. She was around mid 60’s. My mother asked the conductor why there was a woman sitting in my sister’s seat. Nagsabi naman yung conductor na the woman asked if it was okay na doon siya mag-upo for the whole trip kasi kakagaling niya palang sa opera for breast cancer. Her assigned seat was in the back row. Nararamdaman ko nalang parang ayaw ni mama na magkahiwalay kami ng upuan ng kapatid ko and ayaw ng kapatid ko sa pinaka-likod. Kaso naawa ako sa babae kasi alam kong grabe umalog ang bus pag nasa likod nakaupo. 

Kaya I told my mother na ayos lang, ako nalang uupo sa assigned seat ng babae since kakagaling niya palang sa opera. So umupo na ako sa seat nung babae, kaso may lalake pala akong katabi. Hinantay ko nalang na umandar na yung bus.

Fast forward, gabi na, I fell asleep sa byahe. Ang main concern and problem ko is nagising ako dahil may nararamdaman akong humahawak ng kamay ko. Hinayaan ko lang since baka may inaabot lang si kuya or may kinukuha sa bulsa niya. But I was wrong, kinuha niya kamay ko and he put my hand in his legs. I was very calm, but I don’t know what or how to react. He was holding my hand and kept stroking it slowly. Nadidiri na ako sa ginagawa niya hanggang sa nilalapit niya yung kamay ko sa middle part ng pants niya. He didn’t know na I was awake and thought na I was still asleep. Pasimple nalang akong gumalaw at inalis niya yung kamay ko sa legs niya saka ako nagising.

Now the question is, why didn’t I reported him or why I didn’t call for my family’s attention. I’ve experienced this a lot of times, na nababastos. Ginawa ko na rin dati ang pag report, but hindi binibigyan ng sapat na punishment, so I was scared that what happened before, might happen again. I was also scared na baka hindi maniwala ang family ko and other people that was on that bus, since wala akong proof. Iniisip ko rin na kung yung kapatid ko ang nakaupo doon, she would experienced ang kabastusan na yun. I didn’t even recognized his face since hindi ako masyado pumapansin sa paligid ko.

This rant is not me asking for attention, but me calling for attention for all the girls out there na na-experience ang ganitong situation. I want my girlies to always stay alert for weird people like him.","1768219083","3",,"38",,,,
"122156006546935198",,"#GreyhoundFreedomWall6817

(Question) 
Hanggang kelan enrollment?","1768033323",,,,,,,
"122156006492935198",,"#GreyhoundFreedomWall6816

(question)

hanggang kelan po pwede mag late enrollment?","1768033262","1",,,,,,
"122156006402935198",,"#GreyhoundFreedomWall6815

[Question]

whoʼs looking for unifs and accounting book? im selling my gently used uniforms, 1st sem ko lang nagamit

Blouse, Skirt and P.E Shirt - Size Small
P.E Shorts - XS

Basic Accounting Book by Win Ballada for 400 na lang","1768033204",,"3",,,,,"2"
"122156006276935198",,"#GreyhoundFreedomWall6814

[Rant]

duman sa tulo na mag kairibahan na may naka violet tapos duman sa babaeng sigeng tili bka man pede nindo luwayluwayan boses nindo bako tabing skwater area ang UNC garo bga dai nakaka agaw attention kamo? gurang na kamo samo pero dai kamo nag iisip abang papansin namaray.","1768033083",,,,,,"13",
"122155819820935198",,"#GreyhoundFreedomWall6813

(question)

how much po ang tuition for civil engineering for 1st sem, 1st year?","1767944704",,,,,,,"2"
"122155819724935198",,"#GreyhoundFreedomWall6812

(Question)
How to apply for the dean lister? and may discount po ba yan? and what's the maintaining gwa needed?","1767944643","1",,,,,,
"122155819634935198",,"#GreyhoundFreedomWall6811

[Question]

Hi artists! Are there any purely-based art stores sa naga or other places na malapit? Not school supply stores, but as in ung for art school with various paints, canvases, and tools to choose from. Minsan d na kse sapat ang national bookstore and mahal online 😞","1767944584",,,,,,,
"122155819538935198",,"#GreyhoundFreedomWall6810

[rant]

Bka naman pede na irelease yung grades namen oh….makapagemail ng due na bayaran ambilis,release ng grades sa portal ayaw?","1767944523",,,,,,"41",
"122155819478935198",,"#GreyhoundFreedomWall6809

[question]

Possible po ba na makapag-enroll this 2nd sem even tho I have balance pa?  Thank you po sa makakasagot. Happy new year!","1767944464","1",,,,,,"1"
"122155819346935198",,"#GreyhoundFreedomWall6808

[question]

kailan po ba ang end of enrollment/start ng classes sa 2nd sem? isusunod pa rin po ba ang calendar?","1767944403",,,,,,,
"122155819256935198",,"#GreyhoundFreedomWall6807

[Question]

Open po ba ang school registrar tomorrow?:>","1767944342",,,,,,,
"122155819214935198",,"#GreyhoundFreedomWall6806

[Question][advice]
Sino po magandang prof na kunin for socarts?","1767944284",,,,,,,
"122155819142935198",,"#GreyhoundFreedomWall6805

[Question]

Kapag ba haloy na ang resibo, pwede na siyang itapon? Like resibo pag bayad tuition and shit. Paki simbag ta nag lilinig ako wallet hahahahahahshsha thanks 🙏🏻","1767944224",,,,,,"4",
"122155819076935198",,"#GreyhoundFreedomWall6804

[Question]

Hello, fellow Greyhounds! Sino dito ang nakapag re-enroll na sa campus/on site? Mahaba po ba ang pila? Marami ba ang nag e-enroll? Hanggang what time before mag cut off? Pa share naman ng experience niyo diyan🥲 TIA","1767944165",,,,,,,
"122155819022935198",,"#GreyhoundFreedomWall6803

[Question]

When po ba balik pasukan ng college? Thank you","1767944104",,,,,,,
"122155818944935198",,"#GreyhoundFreedomWall6802

(help)
Sino po may alam na bh worth 4-5k solo room inclusion of water and electricity po😁 boy po me","1767944043",,,,,,,
"122155818902935198",,"#GreyhoundFreedomWall6801

[Question]

pwede po ba ako makapag enroll second sem kahit meron po ako balance pa?

1yr-BSN","1767943984",,,,,,,
"122155818824935198",,"#GreyhoundFreedomWall6800

(confession)

I really really admire yung jowa ni ate CJ. Di ko alam yung name pero nakita ko sila one time sa ams and super pretty, the way she wears clothes and yung height. Is she a model po ba? 

BFS","1767943922",,,,,,,
"122155818764935198",,"#GreyhoundFreedomWall6799

[Rant]
im in a toxic relationship with the unc portal 😵😵","1767943864",,,,,,"8",
"122155818656935198",,"#GreyhoundFreedomWall6798

[confession]

Please help me know the name of kuya from CJE🙏. He is tall, and we often see him reading near AMS 306.","1767943743",,,,,,,
"122154818090935198",,"Hello everyone! Admin 001 here.

I'm very sorry as I am the cause of delay when it comes to posting of all your submissions as I was away drinking my heart out. 

This page will be less and less active within the following days, weeks, months, and even years due to the reason that I will be focusing on myself. My physical, emotional, mental, and spiritual health. 

I already talked with the other admins and they respected my decision as the founder of this page. 

For now, as we face the New Year, I would like to share with you my recent realization in life:

1. Life is not guaranteed. 
- Things come to our lives unexpectedly even how much we prepare ourselves. 

2. Love is not an emotion, it's a consistent choice.
- If you think you're in love with somebody right now, ask yourself: ""Am I willing to choose this person everyday despite their flaws,  and imperfections? And knowing the fact that they might hurt me in some ways or another, will I be willing to forgive and forget those things just to make this thing work?""

3. No matter how clear and genuine your intention is, one can simply reject it.
- We cannot force people to choose us no matter how hard we try. If it's not you, then it's not you. 

4. Pour everything, until there's nothing left to give. 
- Run after them if you want to. Beg if you want to. But when you felt that it's been too much and you have nothing else to give, start walking away though it hurts. 

5. Love is just another part of our lives, there's more to life. 
- Trust me. It's not the end of the world if the two of you did not end up together. There's more to life. Trust the process and you'll see. 

I have a lot to say, but maybe these are the highlights of what I've been through lately and this might be enough. 

I wish everyone a great and fresh start this 2026!

May you all genuine people find the kind of love you deserve! 

Love you all GFW Community!","1767595729","2","18",,,,,"1"
