,Region,Province,District,Sector,Subsector,Job Requirement,Program,Type of Program,Demand,Worst Demand,Base Demand,Best Demand,Program_upper
3038,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,BREAD AND PASTRIES ,FOOD AND BEVERAGE SERVICES NC II,With TR,HIGH,30,50,100,FOOD AND BEVERAGE SERVICES NC II
3039,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,BUSINESS CLERK,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3040,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,CAKE MAKING,TOURISM PROMOTION SERVICES NC II,With TR,MEDIUM,10,15,30,TOURISM PROMOTION SERVICES NC II
3041,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,CONCIERGE,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3042,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"COOK OR COMMIS, ASSISTANT COOK",FOOD PRODUCTION (BREAD AND PATISSERIE) NC II,With TR,HIGH,30,50,100,FOOD PRODUCTION (BREAD AND PATISSERIE) NC II
3043,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,CUSTOMER SERVICE,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
3044,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,DOOR MAN,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3045,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FOOD SAFETY MANAGEMENT,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3046,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,FRONT DESK /FRONT LINERS,FOOD AND BEVERAGE SERVICES NC II,With TR,HIGH,30,50,100,FOOD AND BEVERAGE SERVICES NC II
3047,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,FRONT OFFICE MANAGER,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3048,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,GUEST RELATION OFFICER,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3049,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HANDYMAN,NO CORRESPONDING TVET PROGRAM,New and Emerging,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3050,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HOUSEKEEPER / SECTION HEAD,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3051,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,KITCHEN MECHANICS,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
3052,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"KITCHEN SUPERVISOR, HEAD CHEF, BANQUET HEAD COOK/CHEF",FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC III
3053,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,LAUNDRY TECHNICIANS,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
3054,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,LINEN ATTENDANT,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
3055,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,RESERVATION CLERK,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3056,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,ROOM ATTENDANT/ HOUSEKEEPING SPECIALIST,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
3057,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,SERVICE ATTENDANTS ,CUSTOMER SERVICES NC II,With TR,LOW,3,5,150,CUSTOMER SERVICES NC II
3058,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,SERVICE CREW / FOOD ATTENDANTS / FB PRODUCTION / WAITER / WAITRESS,COOKERY NC II,With TR,HIGH,30,50,100,COOKERY NC II
3059,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),FOOD AND BEVERAGES,"SOUS CHEF, EXECUTIVE SOUS CHEF",FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV,With TR,LOW,3,5,150,FOOD PRODUCTION (PROFESSIONAL COOKERY) NC IV
3060,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,STEWARDS ,FRONT OFFICE SERVICES NC II,With TR,MEDIUM,10,15,30,FRONT OFFICE SERVICES NC II
3061,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,TELEPHONE OPERATOR,CUSTOMER SERVICES NC II,With TR,LOW,3,5,150,CUSTOMER SERVICES NC II
3062,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,THERMAL CLEANER,NO CORRESPONDING TVET PROGRAM,With TR,LOW,3,5,150,NO CORRESPONDING TVET PROGRAM
3063,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),TRAVEL AND TOUR,TOUR GUIDING,TOUR GUIDING SERVICES NC III,With TR,LOW,3,5,150,TOUR GUIDING SERVICES NC III
3064,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),TRAVEL AND TOURS,TOUR PACKAGING STAFF,TOUR PACKAGING (FIT AD HOC DOMESTIC) SERVICES NC II,With TR,LOW,3,5,150,TOUR PACKAGING (FIT AD HOC DOMESTIC) SERVICES NC II
3065,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,UPHOLSTERY CLEANER,HOUSEKEEPING NC II,With TR,HIGH,30,50,100,HOUSEKEEPING NC II
3070,REGION_VII,CEBU,"Cebu, District 5",CONSTRUCTION,"VERTICAL CONSTRUCTION
HORIZONTAL CONSTRUCTION
INDUSTRY/INDUSTRIAL CONSTRUCTION
RESIDENTIAL CONSTRUCTION",DRAFTSMAN,TECHNICAL DRAFTING NC II,With TR,LOW,3,5,150,TECHNICAL DRAFTING NC II
3071,REGION_VII,CEBU,"Cebu, District 5",MANUFACTURING,ELECTRICAL AND ELECTRONICS," _x000D_
 	_x000D_
MECHATRONICS AND AUTOMATION TECHNICIAN",MECHATRONICS SERVICING NC II,With TR,LOW,3,5,150,MECHATRONICS SERVICING NC II
3154,REGION_VII,CEBU,"Cebu, District 5",MANUFACTURING,METALS AND ENGINEERING,INSTRUMENTATION TECHNICIAN,DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY,Diploma Programs,MEDIUM,10,15,30,DIPLOMA PROGRAM IN MECHANICAL ENGINEERING TECHNOLOGY
3155,REGION_VII,CEBU,"Cebu, District 5",MANUFACTURING,ELECTRICAL AND ELECTRONICS,RESIDENTIAL/COMMERCIAL WIRING TECHNICIAN,DIPLOMA PROGRAM IN ELECTRICAL ENGINEERING TECHNOLOGY,Diploma Programs,MEDIUM,10,15,30,DIPLOMA PROGRAM IN ELECTRICAL ENGINEERING TECHNOLOGY
3156,REGION_VII,CEBU,"Cebu, District 5",MANUFACTURING,ELECTRICAL AND ELECTRONICS,INDUSTRIAL ELECTRONIC TECHNICIAN,DIPLOMA PROGRAM IN ELECTRONICS ENGINEERING TECHNOLOGY,Diploma Programs,MEDIUM,10,15,30,DIPLOMA PROGRAM IN ELECTRONICS ENGINEERING TECHNOLOGY
3157,REGION_VII,CEBU,"Cebu, District 5",TOURISM (HOTEL AND RESTAURANT),ACCOMMODATION,HOTEL MANAGER,DIPLOMA PROGRAM IN HOTEL AND RESTAURANT TECHNOLOGY,Diploma Programs,MEDIUM,10,15,30,DIPLOMA PROGRAM IN HOTEL AND RESTAURANT TECHNOLOGY
3159,REGION_VII,CEBU,"Cebu, District 5",CONSTRUCTION,"HORIZONTAL CONSTRUCTION, INDUSTRIAL CONSTRUCTION, EQUIPMENT OPERATIONS AND MAINTENANCE",BULLDOZER OPERATOR,HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II,With TR,LOW,3,5,150,HEAVY EQUIPMENT OPERATION (BULLDOZER) NC II
