postId,link,text,timestamp,reactionLikeCount,reactionLoveCount,reactionSadCount,reactionAngryCount,reactionWowCount,reactionHahaCount,comments,translated_text
122159150876935198,,"#GreyhoundFreedomWall6866

(help)

hello po! i seem to have misplaced my ID. (purple FDT lanyard) i noticed it was missing near the plaza before heading home, and i wasn’t able to go back since baka maubusan na bus pauwi. i believe it may have been left in the SC building, rooms 203 and 201 po ang mga pinasukan ko. if ever po na may nakakita, kindly comment here so i can coordinate with you, or you may also return it directly to the security office. xiè xiè🫶🏻",1769619304,,,,,,,,"#GreyhoundFreedomWall6866

(help)

hello po! i seem to have misplaced my ID. (purple FDT lanyard) i noticed it was missing near the plaza before heading home, and i wasn’t able to go back since baka maubusan na bus pauwi. i believe it may have been left in the SC building, rooms 203 and 201 po ang mga pinasukan ko. if ever po na may nakakita, kindly comment here so i can coordinate with you, or you may also return it directly to the security office. xiè xiè🫶🏻"
122159150810935198,,"#GreyhoundFreedomWall6865

[question]

ano po ang greyhound cups nakalaag po kayabsa calendar kang UNC, intrams po ba yan? please enlighten me po garo makakaiba ako sa fam ko sa Switzerland if dai kayan tultol ang klase, thank you sa masimbag",1769619243,,1.0,,,,,,"#GreyhoundFreedomWall6865

[question]

What's up with the Greyhound Cups on UNC's calendar, is that intramural? please enlighten me, because I will be different from my fam in Switzerland if I can't handle the class, thank you for your help"
122159150648935198,,"#GreyhoundFreedomWall6864

(help) (urgent)

LOOKING FOR Lost wallet!!!

Around 4:00PM (jan. 20) sa EN building or sa eco canteen or dun sa lobby malapit sa CR posibleng nawala. Color brown yung wallet na may blackcat Plush na keychain. May laman po yun receipts and money. 

If ever man may makapulot, Please pa message nalang ng name na nandun sa card (may card dun) or magcomment nalang po!! 🙏🙏",1769619182,,,,,,,,"#GreyhoundFreedomWall6864

(help) (urgent)

LOOKING FOR Lost wallet!!!

Around 4:00PM (Jan. 20) in the EN building or in the eco canteen or there in the lobby near CR, it is possible that it disappeared. The wallet is brown in color with a blackcat plush keychain. It contains receipts and money. 

If anyone ever picks it up, please just message the name on the card (there is a card there) or just comment!! 🙏🙏"
122159150402935198,,"#GreyhoundFreedomWall6863

[HELP]

To all BSCE 2nd year students: Sino pa po sainyo hindi makakapagtake or nakakuha slot ng GEOLOGY??? Sanahan niyo ko magrequest another code plsplspls!!! (or if wala na ba, paanswer nalang ako kung mag-oopen ba GEOLOGY sa summer if marami magrereques?) TYIA!!

-bsce2ndyrsiraangschedule",1769619122,,,,,,,,"#GreyhoundFreedomWall6863

[HELP]

To all BSCE 2nd year students: Who among you could not take or get a slot in GEOLOGY??? Hope I request another code plsplspls!!! (or if it's not there, please let me know if GEOLOGY will open in the summer if there are many requests?) TYIA!!

-bsce2ndyrsiraangschedule"
122159150216935198,,"#GreyhoundFreedomWall6862

(HELP) (Question) 
Hello! Is there anyone here from 1st Year Nursing – Block H? I just have something important to ask. I am a late enrollee. Please react to this post, and I will message you. Thank you!",1769619063,,,,,,,,"#GreyhoundFreedomWall6862

(HELP) (Question) 
Hello! Is there anyone here from 1st Year Nursing – Block H? I just have something important to ask. I am a late enrollee. Please react to this post, and I will message you. Thank you!"
122159150042935198,,"#GreyhoundFreedomWall6861

(HELP)
 
Hi! I would like to ask if there are any 1st year Nursing students here who have the following subjects:
• 8145 Microbiology & Parasitology
• 8141 Health Assessment
• 8147 Fundamentals of Nursing Practice
I just have a few important questions to ask. I am a late enrollee.
Please react to this post if you have these subjects.
Thank you so much. I badly need help.",1769619004,,,,,,,,"#GreyhoundFreedomWall6861

(HELP)
 
Hi! I would like to ask if there are any 1st year Nursing students here who have the following subjects:
• 8145 Microbiology & Parasitology
• 8141 Health Assessment
• 8147 Fundamentals of Nursing Practice
I just have a few important questions to ask. I am a late enrollee.
Please react to this post if you have these subjects.
Thank you so much. I badly need help."
122159149922935198,,"#GreyhoundFreedomWall6860

[HELP]
Looking for PE uniform (shorts) med. small size....",1769618942,,,,,,,,"#GreyhoundFreedomWall6860

[HELP]
Looking for PE uniform (shorts) med. small size...."
122159149724935198,,"#GreyhoundFreedomWall6859

[RANT] 

Please man sana, mag ralaba na tabi ning ID Lace. Iyo na ni ang sign, sige na buhat na dyan.
May nahiling akong lalakeng mataba 1st year College, jusko kung ano si initom kang batok, iyo man si paka-itom kang ID lace. 
College na kita please😔",1769618825,3.0,,1.0,,,153.0,1.0,"#GreyhoundFreedomWall6859

[RANT] 

Please, do the laundry next to this ID Lace. The sign is yours, let's go from there.
I asked for a fat guy 1st year college, just what is your black neck, you are the same as your black ID lace. 
See you in college please😔"
122159149658935198,,"#GreyhoundFreedomWall6858

[rant & question]

until when po ang last enrollment? hindi na po ba talaga matatanggal ang restriction to certain dept? isang code lang kasi hindi conflict sa sched ko sa major, kung hindi restricted, closed na. sayang naman if sa 3rd year ko pa ma t-take ang entrepreneurial mind 🥹",1769618763,,,,,,,,"#GreyhoundFreedomWall6858

[rant & question]

until when is the last enrollment? can't the restriction to certain dept really be removed? it's just a code because it doesn't conflict with my sched in the major, if it's not restricted, it's closed. It's a shame if the entrepreneurial mind takes over in my 3rd year 🥹"
122159149532935198,,"#GreyhoundFreedomWall6857

[REPOST and RANT about GFW ADMIN who needs to exercise more critical thinking in attaining the actual good, not just exercise gaining reactions and attention to posts]

It is unfortunate that the admins of the Greyhound Freedom Wall do not have any actual power or capacity to help students who express suicidal ideation. In fact, posting these submissions can worsen the situation for someone who needs real support. For anyone to be helped, their identity needs to be known; this is sensitive work, and people who truly want to help must understand that it requires confidentiality, not public visibility masked by anonymity.

Thinking that posting an anonymous cry for help is “help” is misleading. It does not support the person; IT PROLIFERATES HARM and creates unnecessary damage by giving a false sense of hope that something meaningful is being done. It is difficult to accept, but help cannot be given to an unknown person.

I understand that submissions here are anonymous. But I ask the admins to also understand the other side: anonymity means that no real intervention can ever happen. At the very least, pages and posts like these must carry a clear DISCLAIMER that their platform (this FW) CANNOT PROVIDE HELP FOR SUICIDAL OR CRISIS-RELATED CONCERN.

I hope an admin posts this as well, so the rest of the team can seriously reflect on their responsibility and stop posting submissions that require professional and confidential support. Doing the right things right matters, especially when safety is at stake.

Admin 001: Sorry, bawi kami next time or take down na namin sooner or later itong GFW for good.",1769618703,,,,,,,,"#GreyhoundFreedomWall6857

[REPOST and RANT about GFW ADMIN who needs to exercise more critical thinking in attaining the actual good, not just exercise gaining reactions and attention to posts]

It is unfortunate that the admins of the Greyhound Freedom Wall do not have any actual power or capacity to help students who express suicidal ideation. In fact, posting these submissions can worsen the situation for someone who needs real support. For anyone to be helped, their identity needs to be known; this is sensitive work, and people who truly want to help must understand that it requires confidentiality, not public visibility masked by anonymity.

Thinking that posting an anonymous cry for help is “help” is misleading. It does not support the person; IT PROLIFERATES HARM and creates unnecessary damage by giving a false sense of hope that something meaningful is being done. It is difficult to accept, but help cannot be given to an unknown person.

I understand that submissions here are anonymous. But I ask the admins to also understand the other side: anonymity means that no real intervention can ever happen. At the very least, pages and posts like these must carry a clear DISCLAIMER that their platform (this FW) CANNOT PROVIDE HELP FOR SUICIDAL OR CRISIS-RELATED CONCERN.

I hope an admin posts this as well, so the rest of the team can seriously reflect on their responsibility and stop posting submissions that require professional and confidential support. Doing the right things right matters, especially when safety is at stake.

Admin 001: Sorry, bawi kami next time or take down na namin sooner or later itong GFW for good."
122159149352935198,,"#GreyhoundFreedomWall6856

Rant

Huhu I hope na tuloy enrollment sa monday because we can't go to school now dahil may bagyo na naman tapos hanggang 12 lang transaction sa school 😭 please be considerate po kasi hindi kayang lumabas ngayon at sobrang lakas ng ulan talaga",1769618583,,,,,,,,"#GreyhoundFreedomWall6856

Rant

Huhu I hope enrollment continues on monday because we can't go to school now because there's another typhoon and then there's only 12 transactions at school 😭 please be considerate because we can't go out today and it's raining really hard"
122159149238935198,,"#GreyhoundFreedomWall6855

(Question)

Hi!

Does anyone have PATHFIT 4 (code 1190) and want to swap for 1248?

Thanks.",1769618463,,,,,,,,"#GreyhoundFreedomWall6855

(Question)

Hi!

Does anyone have PATHFIT 4 (code 1190) and want to swap for 1248?

Thanks."
