REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AFTERSALES & SERVICE (MAINTENANCE)|AUTOMOTIVE TECHNICIAN|AUTOMOTIVE SERVICING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AFTERSALES & SERVICE (MAINTENANCE),AUTOMOTIVE TECHNICIAN,AUTOMOTIVE SERVICING NC I,WITH TR,,"1,953","1,953","1,758","1,407","1,306",0,0,0,0,0,0,0,0,,"1,780","1,780","1,603","1,283","1,202",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AFTERSALES & SERVICE (MAINTENANCE)|ENGINE TECHNICIAN|AUTOMOTIVE SERVICING (ENGINE REPAIR) NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AFTERSALES & SERVICE (MAINTENANCE),ENGINE TECHNICIAN,AUTOMOTIVE SERVICING (ENGINE REPAIR) NC II,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AFTERSALES & SERVICE (MAINTENANCE)|SMALL ENGINE MECHANIC|MOTORCYCLE/SMALL ENGINE SERVICING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AFTERSALES & SERVICE (MAINTENANCE),SMALL ENGINE MECHANIC,MOTORCYCLE/SMALL ENGINE SERVICING NC II,WITH TR,,"1,699","1,699","1,529","1,224","1,135",0,0,0,0,0,0,0,0,,"1,760","1,760","1,584","1,268","1,187",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AFTERSALES & SERVICES|AUTOMOTIVE MECHANIC/VEHICLE TECHNICIAN|AUTOMOTIVE SERVICING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AFTERSALES & SERVICES,AUTOMOTIVE MECHANIC/VEHICLE TECHNICIAN,AUTOMOTIVE SERVICING NC I,WITH TR,,102,86,78,63,58,0,0,0,0,16,14,11,10,,178,178,160,128,119,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTO BODY REPAIR TECHNICIAN|AUTOMOTIVE SERVICING (CHASSIS REPAIR) NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTO BODY REPAIR TECHNICIAN,AUTOMOTIVE SERVICING (CHASSIS REPAIR) NC II,WITH TR,,"1,700","1,700","1,530","1,224","1,135",0,0,0,0,0,0,0,0,,"1,760","1,760","1,584","1,268","1,187",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AIRCON TECHNICIAN|AUTOMOTIVE SERVICING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AIRCON TECHNICIAN,AUTOMOTIVE SERVICING NC III,WITH TR,,"1,956","1,956","1,761","1,409","1,308",0,0,0,0,0,0,0,0,,"1,782","1,782","1,604","1,284","1,202",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE ELECTRICIAN|AUTOMOTIVE ELECTRICAL ASSEMBLY NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC III,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE MECHANIC|AUTOMOTIVE MECHANICAL ASSEMBLY NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE MECHANIC,AUTOMOTIVE MECHANICAL ASSEMBLY NC II,WITH TR,,"1,154","1,154","1,039",831,770,0,0,0,0,0,0,0,0,,"1,548","1,548","1,394","1,116","1,045",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE PAINTER|AUTOMOTIVE BODY PAINTING/FINISHING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE PAINTER,AUTOMOTIVE BODY PAINTING/FINISHING NC I,WITH TR,,"1,284","1,284","1,156",925,857,0,0,0,0,0,0,0,0,,"1,713","1,713","1,542","1,234","1,156",0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|DISPATCHER (BOOKING/TRIP CONTROLLER)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,DISPATCHER (BOOKING/TRIP CONTROLLER),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,"1,370","1,320","1,188",0,0,0,0,0,0,50,45,0,0,,835,810,732,0,0,0,0,0,0,25,23,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVER|DRIVING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVER,DRIVING NC II,WITH TR,,"3,047","2,249","2,025","1,620","1,507",0,0,0,0,798,719,575,536,,"1,889","1,442","1,298","1,039",971,0,0,0,0,447,403,322,300
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|AUTOMOTIVE AND LAND TRANSPORTATION|PASSENGER ASSISTANT OFFICER (CONDUCTOR)|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,AUTOMOTIVE AND LAND TRANSPORTATION,PASSENGER ASSISTANT OFFICER (CONDUCTOR),NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,489,480,432,0,0,0,0,0,0,9,8,0,0,,711,711,643,0,0,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|CASHIER|MOTORCYCLE & SMALL ENGINE TECHNICIAN|BOOKKEEPING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,CASHIER,MOTORCYCLE & SMALL ENGINE TECHNICIAN,BOOKKEEPING NC III,WITH TR,,87,43,39,31,29,0,0,0,0,44,40,32,29,,152,118,107,85,80,0,0,0,0,34,31,25,23
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DESIGN AND DEVELOPMENT|AUTOMOTIVE PAINTER (SINGLE STAGE PAINTING)|AUTOMOTIVE BODY PAINTING/FINISHING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DESIGN AND DEVELOPMENT,AUTOMOTIVE PAINTER (SINGLE STAGE PAINTING),AUTOMOTIVE BODY PAINTING/FINISHING NC III,WITH TR,,383,383,345,275,256,0,0,0,0,0,0,0,0,,591,591,534,429,400,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVING (PASSENGER BUS) NC III|BUS & PUB DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVING (PASSENGER BUS) NC III,BUS & PUB DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,102,86,78,63,58,0,0,0,0,16,14,11,10,,178,138,124,100,93,0,0,0,0,40,36,29,27
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|DRIVING (STRAIGHT TRUCK) NC III|TRUCK DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,DRIVING (STRAIGHT TRUCK) NC III,TRUCK DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,853,741,667,534,497,0,0,0,0,112,101,81,75,,426,197,178,143,134,0,0,0,0,229,206,165,154
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|ELECTRICAL INSTALLATION|AUTO ELECTRICIAN|AUTOMOTIVE ELECTRICAL ASSEMBLY NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,ELECTRICAL INSTALLATION,AUTO ELECTRICIAN,AUTOMOTIVE ELECTRICAL ASSEMBLY NC II,WITH TR,,102,81,74,59,55,0,0,0,0,21,19,15,14,,178,178,160,128,119,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|MARKETING AND SALES|MOTORCYCLE & SMALL ENGINE TECHNICIAN|MOTORCYCLE/SMALL ENGINE SERVICING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,MARKETING AND SALES,MOTORCYCLE & SMALL ENGINE TECHNICIAN,MOTORCYCLE/SMALL ENGINE SERVICING NC II,WITH TR,,99,49,45,36,34,0,0,0,0,50,45,36,33,,172,97,87,70,65,0,0,0,0,75,68,54,50
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|RECEPTIONIST|MOTORCYCLE & SMALL ENGINE TECHNICIAN|FRONT OFFICE SERVICES NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,RECEPTIONIST,MOTORCYCLE & SMALL ENGINE TECHNICIAN,FRONT OFFICE SERVICES NC II,WITH TR,,102,49,45,36,34,0,0,0,0,53,48,38,35,,178,138,124,100,93,0,0,0,0,40,36,29,27
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND INSTALLATION|WELDER|AUTOMOTIVE BODY REPAIRING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND INSTALLATION,WELDER,AUTOMOTIVE BODY REPAIRING NC II,WITH TR,,853,741,667,534,497,112,101,81,75,0,0,0,0,,426,197,178,143,134,0,0,0,0,229,206,165,154
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND MAINTENANCE|AUTO AIRCON TECHNICIAN|AUTOMOTIVE SERVICING NC III|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND MAINTENANCE,AUTO AIRCON TECHNICIAN,AUTOMOTIVE SERVICING NC III,WITH TR,,102,56,51,41,38,25,23,18,17,21,19,15,14,,178,178,160,128,119,0,0,0,0,0,0,0,0
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|REPAIR AND MAINTENANCE|AUTO TECHNICIAN LABORER|AUTOMOTIVE SERVICING NC I|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,REPAIR AND MAINTENANCE,AUTO TECHNICIAN LABORER,AUTOMOTIVE SERVICING NC I,WITH TR,,853,246,221,177,165,607,547,438,407,0,0,0,0,,426,303,273,219,205,0,0,0,0,123,111,89,83
REGION_VII|AUTOMOTIVE AND LAND TRANSPORTATION|TRANPORTATION AND WAREHOUSING|DRIVING|DRIVING NC II|WITH TR,REGION_VII,AUTOMOTIVE AND LAND TRANSPORTATION,TRANPORTATION AND WAREHOUSING,DRIVING,DRIVING NC II,WITH TR,,180,115,104,83,78,0,0,0,0,65,58,46,43,,240,176,159,127,119,0,0,0,0,64,58,46,43
REGION_VII|CONSTRUCTION|BUILDING WIRING|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC II|WITH TR,REGION_VII,CONSTRUCTION,BUILDING WIRING,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC II,WITH TR,,813,677,609,487,453,0,0,0,0,136,122,98,91,,407,173,156,125,117,0,0,0,0,234,211,169,158
REGION_VII|CONSTRUCTION|COMMUNITY AND ECOSYSTEM CONSIDERATION|COMMUNITY WORKERS/LIAISON OFFICER|COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,COMMUNITY AND ECOSYSTEM CONSIDERATION,COMMUNITY WORKERS/LIAISON OFFICER,COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV,WITH CS,,853,707,637,0,0,0,0,0,0,146,131,0,0,,426,179,161,0,0,0,0,0,0,247,222,0,0
REGION_VII|CONSTRUCTION|COMPLYING ENVIRONMENTAL LAWS AND STANDARDS|PROJECT DEVELOPMENT AND ENVIRONMENTAL SPECIALIST|COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,COMPLYING ENVIRONMENTAL LAWS AND STANDARDS,PROJECT DEVELOPMENT AND ENVIRONMENTAL SPECIALIST,COMMUNITY PROGRAM DEVELOPMENT SERVICES LEVEL IV,WITH CS,,853,707,637,0,0,0,0,0,0,146,131,0,0,,426,179,161,0,0,0,0,0,0,247,222,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION|DUMPTRUCK OPERATOR|HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION HORIZONTAL CONSTRUCTION RESIDENTIAL CONSTRUCTION,DUMPTRUCK OPERATOR,HEAVY EQUIPMENT OPERATION (RIGID ON-HIGHWAY DUMP TRUCK) NC II,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|MOBILE CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,MOBILE CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (ROUGH TERRAIN CRANE) NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|RIGGER|RIGGING NC I|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,RIGGER,RIGGING NC I,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|TOWER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKER EQUIPMENT OPERATORS AND MAINTENANCE VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL|MASONRY (FINISHING)|MASONRY NC II|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL,MASONRY (FINISHING),MASONRY NC II,WITH TR,,"2,577","2,079","1,871","1,496","1,391",0,0,0,0,498,448,358,333,,"1,403","1,154","1,042",835,778,0,0,0,0,249,225,180,168
REGION_VII|CONSTRUCTION|DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL|MASONRY (ROUGH CONCRETE)|MASONRY NC I|WITH TR,REGION_VII,CONSTRUCTION,DIRECT WORKERS VERTICAL INDUSTRIAL HORIZONTAL,MASONRY (ROUGH CONCRETE),MASONRY NC I,WITH TR,,"1,144","1,134","1,021",814,758,0,0,0,0,10,9,7,7,,762,745,673,541,503,0,0,0,0,17,15,12,11
REGION_VII|CONSTRUCTION|DRIVING|DRIVERS|DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III|WITH TR,REGION_VII,CONSTRUCTION,DRIVING,DRIVERS,DRIVING (PASSENGER BUS/STRAIGHT TRUCK) NC III,WITH TR,,853,707,637,510,474,0,0,0,0,146,131,105,98,,426,179,161,129,121,0,0,0,0,247,222,178,166
REGION_VII|CONSTRUCTION|ELECTRICAL INSTALLATION|ELECTRICIAN|ELECTRICAL INSTALLATION AND MAINTENANCE NC III|WITH TR,REGION_VII,CONSTRUCTION,ELECTRICAL INSTALLATION,ELECTRICIAN,ELECTRICAL INSTALLATION AND MAINTENANCE NC III,WITH TR,,850,850,766,613,570,0,0,0,0,0,0,0,0,,425,178,160,128,120,0,0,0,0,247,222,178,166
REGION_VII|CONSTRUCTION|EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS|CONCRETE PUMP OPERATOR|NO CORRESPONDING TVET PROGRAM|NEW AND EMERGING,REGION_VII,CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE DIRECT WORKERS,CONCRETE PUMP OPERATOR,NO CORRESPONDING TVET PROGRAM,NEW AND EMERGING,,342,333,300,0,0,0,0,0,0,9,8,0,0,,528,513,465,0,0,0,0,0,0,15,14,0,0
REGION_VII|CONSTRUCTION|EQUIPMENT OPERATORS AND MAINTENANCE|HEO TOWER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,EQUIPMENT OPERATORS AND MAINTENANCE,HEO TOWER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (TOWER CRANE) NC III,WITH TR,,484,484,436,346,321,0,0,0,0,0,0,0,0,,705,705,638,513,478,0,0,0,0,0,0,0,0
"REGION_VII|CONSTRUCTION|HELPER MASON, CONSTRUCTION HELPER|MASON|MASONRY NC I|WITH TR",REGION_VII,CONSTRUCTION,"HELPER MASON, CONSTRUCTION HELPER",MASON,MASONRY NC I,WITH TR,,826,689,621,497,463,0,0,0,0,137,123,98,91,,413,171,154,124,116,0,0,0,0,242,218,174,163
"REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION
DIRECT WORKERS|ROAD ROLLER OPERATOR|HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II|WITH TR",REGION_VII,CONSTRUCTION,"HORIZONTAL CONSTRUCTION
DIRECT WORKERS",ROAD ROLLER OPERATOR,HEAVY EQUIPMENT OPERATION (ROAD ROLLER) NC II,WITH TR,,806,806,726,578,537,0,0,0,0,0,0,0,0,,724,724,655,527,491,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|BIM MODELER|BASIC 3D BUILDING INFORMATION MODELLING LEVEL III|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,BIM MODELER,BASIC 3D BUILDING INFORMATION MODELLING LEVEL III,WITH CS,,193,193,174,0,0,0,0,0,0,0,0,0,0,,338,338,306,0,0,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC I|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC I,WITH TR,,"3,342","1,842","1,658","1,326","1,231",0,0,0,0,"1,500","1,350","1,080","1,002",,"1,851","1,101",994,793,740,0,0,0,0,750,678,540,504
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC III,WITH TR,,"1,712","1,462","1,316","1,052",977,0,0,0,0,250,225,180,167,,"1,471","1,346","1,213",971,907,0,0,0,0,125,113,90,84
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CARBON STEEL PLATE/ PIPE WELDER|MANUAL METAL ARC WELDING (MMAW) NC IV|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CARBON STEEL PLATE/ PIPE WELDER,MANUAL METAL ARC WELDING (MMAW) NC IV,WITH TR,,"1,012","1,012",911,728,675,0,0,0,0,0,0,0,0,,"1,371","1,371","1,235",989,925,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CIVIL ENGINEERING ASSOCIATE|DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY|DIPLOMA PROGRAMS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CIVIL ENGINEERING ASSOCIATE,DIPLOMA PROGRAM IN CIVIL ENGINEERING TECHNOLOGY,DIPLOMA PROGRAMS,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION SITE SUPERVISOR|CONSTRUCTION SITE SUPERVISION LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION SITE SUPERVISOR,CONSTRUCTION SITE SUPERVISION LEVEL IV,WITH CS,,"1,634","1,634","1,471",0,0,0,0,0,0,0,0,0,0,,"1,763","1,763","1,587",0,0,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|CONSTRUCTION TRADE SUPERVISOR|CONSTRUCTION TRADE SUPERVISION LEVEL IV|WITH CS,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,CONSTRUCTION TRADE SUPERVISOR,CONSTRUCTION TRADE SUPERVISION LEVEL IV,WITH CS,,"1,634","1,634","1,471",0,0,0,0,0,0,0,0,0,0,,"1,763","1,763","1,587",0,0,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|GAS (OXY-ACETYLENE) WELDER|GAS WELDING NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,GAS (OXY-ACETYLENE) WELDER,GAS WELDING NC II,WITH TR,,"1,606","1,606","1,446","1,157","1,073",0,0,0,0,0,0,0,0,,"1,732","1,732","1,559","1,248","1,169",0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|SENIOR PAINTER|CONSTRUCTION PAINTING NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,SENIOR PAINTER,CONSTRUCTION PAINTING NC III,WITH TR,,664,664,598,475,442,0,0,0,0,0,0,0,0,,547,547,496,400,371,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|TIG PLATE WELDER|GAS TUNGSTEN ARC WELDING (GTAW) NC IV|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,TIG PLATE WELDER,GAS TUNGSTEN ARC WELDING (GTAW) NC IV,WITH TR,,"1,024","1,024",922,737,683,0,0,0,0,0,0,0,0,,"1,383","1,383","1,246",998,934,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WAREHOUSEMAN (EXTERNAL)|WAREHOUSING SERVICES NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (EXTERNAL),WAREHOUSING SERVICES NC II,WITH TR,,"1,370","1,370","1,233",984,915,0,0,0,0,0,0,0,0,,835,835,754,606,564,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION|WAREHOUSEMAN (INTERNAL)|WAREHOUSING SERVICES NC II|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION INDUSTRIAL CONSTRUCTION,WAREHOUSEMAN (INTERNAL),WAREHOUSING SERVICES NC II,WITH TR,,"1,370","1,370","1,233",984,915,0,0,0,0,0,0,0,0,,835,835,754,606,564,0,0,0,0,0,0,0,0
REGION_VII|CONSTRUCTION|HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION|CRAWLER CRANE OPERATOR|HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III|WITH TR,REGION_VII,CONSTRUCTION,HORIZONTAL CONSTRUCTION VERTICAL CONSTRUCTION,CRAWLER CRANE OPERATOR,HEAVY EQUIPMENT OPERATION (CRAWLER CRANE) NC III,WITH TR,,273,273,246,194,181,0,0,0,0,0,0,0,0,,478,478,434,350,325,0,0,0,0,0,0,0,0
