Provider Name,Class Name,Region Name,Province Name,City Name,Address,focal,phone,e mail,Qualification,Trainer Count,Enrolled,Graduates
"ACLC COLLEGE OF ORMOC CITY, INC.",HEIs,Region VIII - Eastern Visayas,Leyte,Ormoc City,"Lilia Avenue, Brgy. Cogon, Ormoc City","CARY P. JAUCIAN, MBA",09173285989,aclcormocbranch@gmail.com,Computer Systems Servicing NC II,0,0,0
"ACUÑA TECHNICAL SCHOOL, INC.",TVIs,Region III - Central Luzon,Bataan,Hermosa,"Roman Expressway, Hermosa, Bataan",MARIFE G. ACUÑA,09182022150,Acunatechnicalschool2025@gmail.com,Gas Tungsten Arc Welding (GTAW) NC II,1,18,25
"ACUÑA TECHNICAL SCHOOL, INC.",TVIs,Region III - Central Luzon,Bataan,Hermosa,"Roman Expressway, Hermosa, Bataan",MARIFE G. ACUÑA,09182022150,Acunatechnicalschool2025@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,39,47
"ACUÑA TECHNICAL SCHOOL, INC.",TVIs,Region III - Central Luzon,Bataan,Hermosa,"Roman Expressway, Hermosa, Bataan",MARIFE G. ACUÑA,09182022150,Acunatechnicalschool2025@gmail.com,Shielded Metal Arc Welding (SMAW) NC III,1,25,50
AD MAJOREM LIGHT AND SHINE TECHNICAL SCHOOL INC.,TVIs,Region X - Northern Mindanao,Misamis Oriental,Cagayan De Oro City,"RCC BLDG. Yakal St. Carmen District 1, Cagayan de Oro City",LELYBETH M. AVANCEÑA,09978366418,admajoremlightandshinetechsch@gmail.com,Electrical Installation and Maintenance NC II,1,4,2
ADAO LEARNING INSTITUTE INC.,TVIs,Region IVA - CALABARZON,Laguna,Kalayaan,"Zone 1Real Street, Longos, Kalayaan, Laguna",Leni M. Adao,(02) 506-3581 / 0917-851-3624,adaolearninginstituteinc@gmail.com,Bread and Pastry Production NC II,0,0,25
ADAO LEARNING INSTITUTE INC.,TVIs,Region IVA - CALABARZON,Laguna,Kalayaan,"Zone 1Real Street, Longos, Kalayaan, Laguna",Leni M. Adao,(02) 506-3581 / 0917-851-3624,adaolearninginstituteinc@gmail.com,Caregiving NC II,0,0,73
ADAO LEARNING INSTITUTE INC.,TVIs,Region IVA - CALABARZON,Laguna,Kalayaan,"Zone 1Real Street, Longos, Kalayaan, Laguna",Leni M. Adao,(02) 506-3581 / 0917-851-3624,adaolearninginstituteinc@gmail.com,Organic Agriculture Production NC II,0,0,127
"ADELO DAYAO ABING (ADA) TECHNICAL FOUNDATION, INC.",TVIs,Region III - Central Luzon,Bataan,Hermosa,"Brgy. Culis, Hermosa, Bataan",Joan J. Vergara,09183701128,adatechnicalfoundation@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,55
ADLAWAN FARMS CORPORATION,Enterprise/Company,Region XI - Davao,Davao Oriental ,Governor Generoso,"17 Balila, Crispin dela Cruz, Governor Generoso, Davao Oriental",Basilio V. Adlawan Jr.,09566201524,adlawanfarms@gmail.com,Organic Agriculture Production NC II,0,0,20
"ADMS INSTITUTE ACADEMY, INC.",TVIs,Region XII - SOCCSKSARGEN,Sarangani,Maitum,"Prk.4, Fiemco National Highway Road, Old Poblacion, Maitum, Sarangani Province",MARISA S. DIONIO,09089521591 / 09168713891,admsinstituteacademy.maitum29@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,36
"ADOLPHUS INTERNATIONAL TECHNICAL INSTITUTE, INC.",TVIs,Region VI - Western Visayas,Aklan,Numancia,"222 LAGUINBANUA WEST, NUMANCIA, AKLAN",ADOLPHUS S. PUEDA,09167777625/09778408829,adolphuspueda2016@gmail.com,Driving (Passenger Bus/Straight Truck) NC III,0,0,18
"ADOLPHUS INTERNATIONAL TECHNICAL INSTITUTE, INC.",TVIs,Region VI - Western Visayas,Aklan,Numancia,"222 LAGUINBANUA WEST, NUMANCIA, AKLAN",ADOLPHUS S. PUEDA,09167777625/09778408829,adolphuspueda2016@gmail.com,Driving NC II,1,14,26
ADORESS FARM TRAINING AND ASSESSMENT CENTER,TVIs,Region IVA - CALABARZON,Laguna,Mabitac,"# 52 Sitio Binakuran, Barangay Matalatala, Mabitac, Laguna",AMADOR P. SANCHEZ,09951727963,sanleg2017@gmail.com,Agricultural Crops Production NC II,0,0,8
ADVANCED COLLEGE OF TECHNOLOGY AND SCIENCES INC.,TVIs,Region XI - Davao,Davao del Sur,Hagonoy,"Lanuro, Hagonoy, Davao del Sur",WENCESLAO E. APA,09674481175,actsinc2024@gmail.com,Dressmaking NC II,1,25,0
"ADVANCED SKILLS TRAINING AND EDUCATION SERVICES, INC.",TVIs,Region IVB - MIMAROPA,Oriental Mindoro,City of Calapan,"Sitio Pajo, Canubing I, Calapan City Oriental Mindoro",MR. ARIEL A. CAYETANO,none,astes_official@yahoo.com,Food and Beverage Services NC II,0,0,29
ADVANCED SPECIALTY LEARNING ACADEMY INC.,TVIs,Region VI - Western Visayas,Capiz,Roxas City,"2nd Floor J & A Tan Bldg., Fuentes Drive, Roxas City, Capiz",RONALD RICKVER C. CALINA,(036) 6202-964,ASLA.education7@gmail.com,Bookkeeping NC III,1,1,0
ADVANCED SPECIALTY LEARNING ACADEMY INC.,TVIs,Region VI - Western Visayas,Capiz,Roxas City,"2nd Floor J & A Tan Bldg., Fuentes Drive, Roxas City, Capiz",RONALD RICKVER C. CALINA,(036) 6202-964,ASLA.education7@gmail.com,Computer Systems Servicing NC II,1,75,0
ADVANCEMENT IN CAREER AND EXCELLENCE TRAINING CENTER INCORPORATED,TVIs,Region I - Ilocos,Ilocos Sur,Caoayan,"Luzong East, Nansuagao, Caoayan Ilocos Sur",NORMAN VALENTE A. FABRIGAS,0923-826-6577,acetci2019@gmail.com,Carpentry NC II,1,18,0
ADVANCEMENT IN CAREER AND EXCELLENCE TRAINING CENTER INCORPORATED,TVIs,Region I - Ilocos,Ilocos Sur,Caoayan,"Luzong East, Nansuagao, Caoayan Ilocos Sur",NORMAN VALENTE A. FABRIGAS,0923-826-6577,acetci2019@gmail.com,Masonry NC II,0,0,20
ADVANCEMENT IN CAREER AND EXCELLENCE TRAINING CENTER INCORPORATED,TVIs,Region I - Ilocos,Ilocos Sur,Caoayan,"Luzong East, Nansuagao, Caoayan Ilocos Sur",NORMAN VALENTE A. FABRIGAS,0923-826-6577,acetci2019@gmail.com,Tile Setting NC II,1,25,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Campaner Street, Zamboanga City",MAURICIO GO BAHANI,09058691705,aimtczc@gmail.com,Agricultural Crops Production NC II,2,50,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Campaner Street, Zamboanga City",MAURICIO GO BAHANI,09058691705,aimtczc@gmail.com,Dressmaking NC II,1,42,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Campaner Street, Zamboanga City",MAURICIO GO BAHANI,09058691705,aimtczc@gmail.com,Heavy Equipment Operation (Forklift) NC II,1,25,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Malagutay, Zamboanga City",Mauricio Go Bahani,09058691705,aimtczc@gmail.com,Heavy Equipment Operation (Hydraulic Excavator) NC II,2,75,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Campaner Street, Zamboanga City",MAURICIO GO BAHANI,09058691705,aimtczc@gmail.com,Organic Agriculture Production NC II,1,50,0
"ADVANCETECH INTERNATIONAL MANPOWER TRAINING CENTER, INC.",TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Campaner Street, Zamboanga City",MAURICIO GO BAHANI,09058691705,aimtczc@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,2,75,0
Advent Caregiver School Inc.,TVIs,Region IVA - CALABARZON,Laguna,City of Biñan,"142 Manabat St. Brgy. San Antonio, Biñan Laguna ","MELBRIL A. ALONTE, MD",(049) 411-3655 / (049) 511-8318,adventcaregiverschool@yahoo.com,Caregiving NC II,2,41,22
Advent Caregiver School Inc.,TVIs,Region IVA - CALABARZON,Laguna,City of Biñan,"142 Manabat St. Brgy. San Antonio, Biñan Laguna ","MELBRIL A. ALONTE, MD",(049) 411-3655 / (049) 511-8318,adventcaregiverschool@yahoo.com,Housekeeping NC II,1,26,41
ADVENTIST UNIVERSITY OF THE PHILIPPINES,HEIs,Region IVA - CALABARZON,Cavite,Silang,"Puting Kahoy, Silang, Cavite",Dr. Arceli H. Rosario,(049) 501 1211,mbmaalihan@aup.edu.ph,Caregiving NC II,0,0,2
AERTECH SKILLS TRAINING INSTITUTE INC.,TVIs,Region III - Central Luzon,Bataan,Pilar,"484 Narra St., Panilao, Pilar, Bataan",REA ROSE T.  REYES,09271584858/09052653991,aertech.skills@gmail.com,Masonry NC I,2,32,32
AERTECH SKILLS TRAINING INSTITUTE INC.,TVIs,Region III - Central Luzon,Bataan,Pilar,"484 Narra St., Panilao, Pilar, Bataan",REA ROSE T.  REYES,09271584858/09052653991,aertech.skills@gmail.com,Masonry NC II,0,0,39
AERTECH SKILLS TRAINING INSTITUTE INC.,TVIs,Region III - Central Luzon,Bataan,Pilar,"484 Narra St., Panilao, Pilar, Bataan",REA ROSE T.  REYES,09271584858/09052653991,aertech.skills@gmail.com,Tile Setting NC II,1,29,114
AGGUIMANGAN AGRO-ECO TOURISM FARM,TVIs,Cordillera Administrative Region (CAR),Apayao,Pudtol,"Hilltop Swan, Pudtol, Apayao",MARIVIC B. AGUIRRE,09561175057,raquelpascua75@gmail.com,Organic Agriculture Production NC II,0,0,25
"AGO MEDICAL & EDUCATIONAL CENTER, INC.",HEIs,Region V - Bicol,Albay,Legazpi City,"Rizal St., Old Albay, Legazpi City","ANGELITA F. AGO, MD, MHA",(052) 4813777/4811155,poalbay.amec@gmail.com,Events Management Services NC III,0,0,47
"AGO MEDICAL & EDUCATIONAL CENTER, INC.",HEIs,Region V - Bicol,Albay,Legazpi City,"Rizal St., Old Albay, Legazpi City","ANGELITA F. AGO, MD, MHA",(052) 4813777/4811155,poalbay.amec@gmail.com,Trainers Methodology Level I,0,0,27
AGRICOM FARM TECH ACADEMY CORPORATION,TVIs,Region II - Cagayan Valley,Isabela,City of Cauayan,"National Highway, Tagaran, Cauayan City, Isabela",EUGENE T. GABRIEL,0966-391-9302,aftacdmin@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,26,0
AGRI-STAR TRAINING CENTER INC.,TVIs,Region I - Ilocos,Pangasinan,Rosales,"Tomana West, Rosales, Pangasinan",HAPPY ELENA MATIAS QUEBRAL,09178910501,agristartrainingcenter@gmail.com,Organic Agriculture Production NC II,0,0,22
AGROBUILD INSTITUTE OF TECHNOLOGY INC.,TVIs,Region III - Central Luzon,Zambales,San Marcelino,"Nagbunga,San Marcelino, Zambales",IRENE P. FLORES,09692485663,agrobuildinstitute@gmail.com,Bookkeeping NC III,0,0,25
AGROBUILD INSTITUTE OF TECHNOLOGY INC.,TVIs,Region III - Central Luzon,Zambales,San Marcelino,"Nagbunga,San Marcelino, Zambales",IRENE P. FLORES,09692485663,agrobuildinstitute@gmail.com,Dressmaking NC II,0,0,77
AGROBUILD INSTITUTE OF TECHNOLOGY INC.,TVIs,Region III - Central Luzon,Zambales,San Marcelino,"Nagbunga,San Marcelino, Zambales",IRENE P. FLORES,09692485663,agrobuildinstitute@gmail.com,Masonry NC I,0,0,76
AGROBUILD INSTITUTE OF TECHNOLOGY INC.,TVIs,Region III - Central Luzon,Zambales,San Marcelino,"Nagbunga,San Marcelino, Zambales",IRENE P. FLORES,09692485663,agrobuildinstitute@gmail.com,Masonry NC II,0,0,25
AGROBUILD INSTITUTE OF TECHNOLOGY INC.,TVIs,Region III - Central Luzon,Zambales,San Marcelino,"Nagbunga,San Marcelino, Zambales",IRENE P. FLORES,09692485663,agrobuildinstitute@gmail.com,Tile Setting NC II,0,0,77
"AGUSAN DEL SUR COLLEGE, INC.",HEIs,Region XIII - CARAGA,Agusan del Sur,City of Bayugan,"Narra Avenue, Bayugan City","INOCENCIO P. ANGELES, JR.",(085) 231-2150,tvetlucysansano@gmail.com,Caregiving NC II,0,0,0
Agusan del Sur School of Arts and Trades,TTI (School),Region XIII - CARAGA,Agusan del Sur,Prosperidad,"GDOP GOVERNMENT CENTER, PROSPERIDAD, AGUSAN DEL SUR",MERIAM U. CULTURA,0853437132,assat@tesda.gov.ph,Carpentry NC II,1,29,26
Agusan del Sur School of Arts and Trades,TTI (School),Region XIII - CARAGA,Agusan del Sur,Prosperidad,"GDOP GOVERNMENT CENTER, PROSPERIDAD, AGUSAN DEL SUR",MERIAM U. CULTURA,0853437132,assat@tesda.gov.ph,Tile Setting NC II,1,12,0
AIA  SUMMER LAKE TRAINING CENTER INC.,TVIs,Cordillera Administrative Region (CAR),Apayao,Santa Marcela,"Nueva, Santa Marcela, Apayao",NOLIE F. UCOL,09621989445,aiagardenresort@gmail.com,Bread and Pastry Production NC II,1,28,25
AINA INTEGRATED FARM,TVIs,Region IVA - CALABARZON,Quezon,Pagbilao,"Brgy. Bigo, Pagbilao, Quezon",MARIGIN A. ANCHA,0923-4575590,ainaintegratedfarm@gmail.com,Agroentrepreneurship NC II,1,2,0
"AIR PROSYSTEMS, INC.",Enterprise/Company,Region XI - Davao,Davao del Sur,Davao City,"RBDB & Son's Bldg., F.S. Dizon Road, Bacaca, Brgy. 19-B, Davao City",BENITO RAMON D. BATTUNG JR.,(082) 221-6256/09482763628,trainingadmin@airpro.ph,Commercial Air-conditioning Installation and Servicing NC III,1,24,0
AIRSMART FLIGHT ATTENDANT INSTITUTE OF GLOBAL CAREER INC.,TVIs,Region IVA - CALABARZON,Laguna,San Pedro,"#33 Ground Floor G & C A. Mabini Santo, City of San Pedro, Laguna",MINERVA F. IMPERIAL,09083328733,airsmartfa@gmail.com,Computer Systems Servicing NC II,0,0,27
AIRSMART FLIGHT ATTENDANT INSTITUTE OF GLOBAL CAREER INC.,TVIs,Region IVA - CALABARZON,Laguna,San Pedro,"#33 Ground Floor G & C A. Mabini Santo, City of San Pedro, Laguna",MINERVA F. IMPERIAL,09083328733,airsmartfa@gmail.com,Events Management Services NC III,0,0,51
AISHA'S TECHNICAL INSTITUTE INC.,TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Sulu,Indanan,"Kajatian. Indanan, Sulu",FATRA HEJIR SAHIPA,0953-9433-774,aishatech2022@Gmail.com,Bread and Pastry Production NC II,1,25,0
AISTAC ALPHA INNOVATIVE SKILLS TRAINING AND ASSESSMENT CENTER INC. DOING BUSINESS UNDER AISTAC ALPHA,TVIs,National Capital Region (NCR),MUNTIPARLASTAPAT,Muntinlupa City,"Sto. Niño Village, Agnes St. Tunasan, Muntinlupa City",Norma R. Respicio,09338582077/ 02-8292 5857,info@aistac.org,Heavy Equipment Operation (Forklift) NC II,1,25,0
AJAL TECH-VOC TRAINING AND ASSESSMENT CENTER INC. UNDER THE NAME OF AJAL VOC-TECH INSTITUTE,TVIs,Region VIII - Eastern Visayas,Leyte,Ormoc City,"405 Camagong Street,  Brgy. Doña Feliza Z. Mejia, Ormoc City, Leyte",LEXA JANE L. SEGUIDO,'0945-170-4568/ 0923-264-8787/ 0920-800-7070,ajalvoctech@gmail.com,Telecom OSP Installation (Fiber Optic Cable) NC II,0,0,105
"AKARUI TECHNICAL SCHOOL FOUNDATION, INC.",TVIs,Region III - Central Luzon,Nueva Ecija,San Leonardo,"Diversion Road, Maharlika Highway, San Leonardo, Nueva Ecija",MARCOSA G. SOTOMURA,(044) 940-0514,akarui530@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,60
"AKLAN CATHOLIC COLLEGE, INC.",TVIs,Region VI - Western Visayas,Aklan,Kalibo,"Archbishop Gabriel M. Reyes St., Kalibo, Aklan","REV. FR JOSE GUALBERTO I. VILLASIS, PhD",(036) 268-4152,president@acc.edu.ph,Bookkeeping NC III,0,0,18
"AKLAN CATHOLIC COLLEGE, INC.",TVIs,Region VI - Western Visayas,Aklan,Kalibo,"Archbishop Gabriel M. Reyes St., Kalibo, Aklan","REV. FR JOSE GUALBERTO I. VILLASIS, PhD",(036) 268-4152,president@acc.edu.ph,Bread and Pastry Production NC II,1,1,0
"AKLAN CATHOLIC COLLEGE, INC.",TVIs,Region VI - Western Visayas,Aklan,Kalibo,"Archbishop Gabriel M. Reyes St., Kalibo, Aklan","REV. FR JOSE GUALBERTO I. VILLASIS, PhD",(036) 268-4152,president@acc.edu.ph,Security Services NC II,0,0,8
AKLAN STATE UNIVERSITY BANGA CAMPUS,SUCs,Region VI - Western Visayas,Aklan,Banga,"BANGA, AKLAN","JEFFREY A. CLARIN, DIT",267 - 7013,tesda@asu.edu.ph,Agricultural Crops Production NC II,0,0,25
AKLAN STATE UNIVERSITY BANGA CAMPUS,SUCs,Region VI - Western Visayas,Aklan,Banga,"BANGA, AKLAN","JEFFREY A. CLARIN, DIT",267 - 7013,tesda@asu.edu.ph,Organic Agriculture Production NC II,0,0,22
ALAMADA SKILLS TRAINING AND ASSESSMENT CENTER,LGU,Region XII - SOCCSKSARGEN,North Cotabato,Alamada,"Kitacubong, Alamada,  Cotabato",JEFFREY B. SIMBLANTE,09639719902,astac.peso@gmail.com,Driving NC II,1,25,0
ALAMINOS CITY TECHNICAL-VOCATIONAL INSTITUTE AND ASSESSMENT CENTER,LGU,Region I - Ilocos,Pangasinan,City of Alaminos,"Maria Cornelio Valdez Techno-Demo Farm, Tangcarang, Alaminos City, Pangasinan","EMIELOU E. GELLADO, EdD",0909-079-5919,actviacalaminoscity@gmail.com,Organic Agriculture Production NC II,0,0,24
ALBAY PROVINCIAL MANPOWER AND SKILLS DEVELOPMENT CENTER (APMSDC),LGU,Region V - Bicol,Albay,Camalig,"Cabangan, Camalig, Albay",LUCILLE LOMA ARCILLA,09095418893,poalbay.apmsdc@gmail.com,Driving NC II,1,25,0
ALDE VOCATIONAL SCHOOL INC.,TVIs,Region VIII - Eastern Visayas,Northern Samar,Catarman,"Sitio Balud, Brgy. Macagtas, Catarman Northern Samar",MEAHLYN PADAYAO-ALDE,09208986486,aldevocationalschoolinc@gmail.com,Agricultural Crops Production NC I,0,0,25
ALDE VOCATIONAL SCHOOL INC.,TVIs,Region VIII - Eastern Visayas,Northern Samar,Catarman,"Sitio Balud, Brgy. Macagtas, Catarman Northern Samar",MEAHLYN PADAYAO-ALDE,09208986486,aldevocationalschoolinc@gmail.com,Agricultural Crops Production NC II,0,0,101
ALDE VOCATIONAL SCHOOL INC.,TVIs,Region VIII - Eastern Visayas,Northern Samar,Catarman,"Sitio Balud, Brgy. Macagtas, Catarman Northern Samar",MEAHLYN PADAYAO-ALDE,09208986486,aldevocationalschoolinc@gmail.com,Shielded Metal Arc Welding (SMAW) NC II,0,0,71
ALDERSGATE COLLEGE,HEIs,Region II - Cagayan Valley,Nueva Vizcaya,Solano,"Quirino, Solano, Nueva Vizcaya",Rev. Micah Ryan B. Ramel Ph.D.,(078) 326-5645,techvoc@aldersgate.edu.ph,Food and Beverage Services NC II,0,0,15
ALEGRIA TRAINING CENTER CORPORATION,TVIs,Region I - Ilocos,La Union,Rosario,"Alegria Farm Resort, Maharlika St., Damortis, Rosario, La union",JOHN PAUL C. BAMBICO,09484165788 / 09052260625,alegriatrainingcenter02@gmail.com,Bread and Pastry Production NC II,1,50,25
ALEGRIA TRAINING CENTER CORPORATION,TVIs,Region I - Ilocos,La Union,Rosario,"Alegria Farm Resort, Maharlika St., Damortis, Rosario, La union",JOHN PAUL C. BAMBICO,09484165788 / 09052260625,alegriatrainingcenter02@gmail.com,Cookery NC II,1,16,50
"ALHADEETHA MINDANAO COLLEGE, INC.",TVIs,Region IX - Zamboanga Peninsula,Zamboanga del Sur,Pagadian City,"Barangay Dalapang, Labangan, Zamboanga del Sur",ZENAIDA A. MACASASA,09208230618,amccampus17@gmail.com,Health Care Services NC II,0,0,0
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Agricultural Crops Production NC II,1,20,0
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Bread and Pastry Production NC II,1,51,50
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Driving NC II,1,25,0
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Grains Production NC II,1,25,0
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Landscape Installation and Maintenance (Softscape) NC II,0,0,25
"AL-IKHLAS INSTITUTE OF TECHNOLOGY, INC.",TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Bugawas Datu Odin Sinsuat, Maguindanao",SUMAIRA B. ABAS,0916-163-7860,sumaira.abas@deped.gov.ph,Organic Agriculture Production NC II,1,26,46
ALMAGUID SKILLS TRAINING CENTER INC.,TVIs,Bangsamoro Autonomous Region In Muslim Mindanao (BARMM),Maguindanao del Norte,Datu Odin Sinsuat,"Makir, Datu Odin Sinsuat, Maguindanao",MAJADEYYA G. DATU,09066989045,almaguidskillstrainingcenter@gmail.com,Organic Agriculture Production NC II,1,21,0
AL-MUMTAZZ INSTITUTE OF MARAWI - TRAINING AND ASSESSMENT CENTER INC.,TVIs,Autonomous Region in Muslim Mindanao (ARMM),Lanao del Sur,Marawi City,"9410 Purok, Poblacion, Marawi City, Lanao del Sur",FAHAD M. MADID,09383998556,aimtac21@gmail.com,Plumbing NC II,2,80,80
AL-MUMTAZZ INSTITUTE OF MARAWI - TRAINING AND ASSESSMENT CENTER INC.,TVIs,Autonomous Region in Muslim Mindanao (ARMM),Lanao del Sur,Marawi City,"9410 Purok, Poblacion, Marawi City, Lanao del Sur",FAHAD M. MADID,09383998556,aimtac21@gmail.com,Scaffolding Works (Supported Type Scaffold) NC II,1,21,20
"ALPHA CENTAURI EDUCATIONAL SYSTEM, INC.",TVIs,Region IVA - CALABARZON,Quezon,Lucena City,"Km 18 Diversion Road, Brgy. Ilayang Dupay, Lucena City",DR. ANGELITO S. ABADILLA M.D,"(042) 785-0730, 0928-2113448",aceslucena.inc@gmail.com, Caregiving (Clients with Special Needs) NC II,1,4,0
ALS LIFE SUPPORT SERVICES INC.,TVIs,Region IX - Zamboanga Peninsula,City of Isabela (Not a Province),City of Isabela,"Room 313, CTC-NZMC Building, Mayor Jaldon Street, Canelar, Zamboanga City",NEIL FRANZ S. ABANTE,09171260520,alszamboangabsrs@gmail.com,Emergency Medical Services NC II,1,25,25
"ALTAFIERRO TRAINING AND ASSESSMENT CENTER, INC.",TVIs,Region III - Central Luzon,Zambales,Palauig,"PUROK 5, SALAZA, PALAUIG, ZAMBALES",XYZHSAR PONCE ALTARES,0930-140-2144,altafierro.taac22@gmail.com,Shielded Metal Arc Welding (SMAW) NC I,1,17,25
ALTHEA'S INTEGRATED FARM,TVIs,Region VIII - Eastern Visayas,Leyte,Kananga,"Libongao, Kananga, Leyte",HELENITO T. LISONDRA,09081118361,altheasintegratedfarm@gmail.com,Agricultural Crops Production NC II,0,0,241
ALTHEA'S INTEGRATED FARM SKILLS TRAINING CENTER INC.,TVIs,Region II - Cagayan Valley,Isabela,San Mariano,"Purok 4, Del Pilar, San Mariano, Isabela",THELMA T. ALABON,0936-798-2268,aifskillstrainingcenterinc2022@gmail.com,Agricultural Crops Production NC II,1,25,0
AMA COMPUTER LEARNING CENTER OF MALOLOS,TVIs,Region III - Central Luzon,Bulacan,City of Malolos,"Feliza Jazz Bldg. Mc Arthur Highway, Brgy. Sumapang Matanda, City of Malolos, Bulacan ",MELANIE B. BORLONGAN,(044) 796-2205,amaclc1995@yahoo.com,Computer Systems Servicing NC II,0,0,16
"AMA Computer Learning Center of Tacloban City, Inc.",HEIs,Region VIII - Eastern Visayas,Leyte,Tacloban City,"172-174 M. H. Del Pilar St., Tacloban City",RAQUEL CECILIA S. CHUA,(053) 523-8689 or 321-1888,aclctacuaq@gmail.com,Caregiving NC II,0,0,0
AMACO TVI TRAINING CENTER CORP.,TVIs,Region IVA - CALABARZON,Rizal,Cainta,"Block 4 Lot 5 Burgos Street, Phase 4, Barangay San Isidro, Vista Verde, Executive Village, Cainta, Rizal",JASON PHILIP D. ALMOCERA,0916-620-9891,jason.almocera2022@gmail.com,Driving NC II,1,19,32
